,Seq1,Seq2,Seq3,Seq4,Seq5,Seq6,Seq7,Seq8,Seq9,Seq10,Seq11,Seq12,Seq13,Seq14,Seq15,Seq16,Seq17,Seq18,Seq19,Seq20,Seq21,Seq22,Seq23,Seq24,Seq25,Seq26,Seq27,Seq28,Seq29,Seq30,Seq31,Seq32,Seq33,Seq34,Seq35,Seq36,Seq37,Seq38,Seq39,Seq40,Seq41,Seq42,Seq43,Seq44,Seq45,Seq46,Seq47,Seq48,Seq49,Seq50,Seq51,Seq52,Seq53,Seq54,Seq55,Seq56,Seq57,Seq58,Seq59,Seq60,Seq61,Seq62,Seq63,Seq64,Seq65,Seq66,Seq67,Seq68,Seq69,Seq70,Seq71,Seq72,Seq73,Seq74,Seq75,Seq76,Seq77,Seq78,Seq79,Seq80,Seq81,Seq82,Seq83,Seq84,Seq85,Seq86,Seq87,Seq88,Seq89,Seq90,Seq91,Seq92,Seq93,Seq94,Seq95,Seq96,Seq97,Seq98,Seq99,Seq100,Seq101,Seq102,Seq103,Seq104,Seq105,Seq106,Seq107,Seq108,Seq109,Seq110,Seq111,Seq112,Seq113,Seq114,Seq115,Seq116,Seq117,Seq118,Seq119,Seq120,Seq121,Seq122,Seq123,Seq124,Seq125,Seq126,Seq127,Seq128,Seq129,Seq130,Seq131,Seq132,Seq133,Seq134,Seq135,Seq136,Seq137,Seq138,Seq139,Seq140,Seq141,Seq142,Seq143,Seq144,Seq145,Seq146,Seq147,Seq148,Seq149,Seq150,Seq151,Seq152,Seq153,Seq154,Seq155,Seq156,Seq157,Seq158,Seq159,Seq160,Seq161,Seq162,Seq163,Seq164,Seq165,Seq166,Seq167,Seq168,Seq169,Seq170,Seq171,Seq172,Seq173,Seq174,Seq175,Seq176,Seq177,Seq178,Seq179,Seq180,Seq181,Seq182,Seq183,Seq184,Seq185,Seq186,Seq187,Seq188,Seq189,Seq190,Seq191,Seq192,Seq193,Seq194,Seq195,Seq196,Seq197,Seq198,Seq199,Seq200
Sample113,82.11678209,71.26786251,127.5891177,92.67956044,96.13826062,63.56435787,92.55707469,64.71572875,82.43974432,99.3286623,101.7821485,125,57.78214855,130.5286623,80.83974432,76.71572875,82.15707469,65.96435787,68.13826062,102.2795604,105.1891177,81.66786251,110.1167821,71.33690758,94.92930192,63.29504832,98.03523965,118.350969,129.0433213,125.313366,111.1621514,98.59069893,113.2,72.59101237,71.16465814,94.52182217,93.86335124,66.79005365,121.3026993,60.60202025,102.2887113,78.36343094,73.62680285,81.67941675,120.12183,44.95456891,102.5781303,52.992983,82.59956897,77.79830512,37.78958446,41.77377754,58.55123365,91.32228214,97.68723356,104.8463808,107.2,38.34835193,108.6916825,79.83022404,58.96419576,64.49380487,33.21924717,53.94070776,94.65836172,98.5723747,54.4829035,52.79009663,35.89409476,53.39503125,37.29303253,53.18821857,57.08070322,103.4705946,31.25799539,22.34300321,79.02571088,99.80620668,31.58457464,74.66089476,52.93524324,42.4076927,85.47831239,149.1471683,33.21432356,9.079838221,105.0437698,45.60617307,139.6671006,113.1266026,9.184726929,97.1415196,13.69702456,49.55128391,25.40433801,86.35622552,42.70698351,20.15664756,62.40525179,12.65282896,-0.300589494,139.8450267,-8.610293561,16.03347776,60.67636745,11.71840132,27.5596042,110.6,96.63961173,18.27846155,99.01657082,4.353960114,146.8906493,77.12665742,-4.137996983,85.09670386,55.53077713,148.9642394,-2.402893271,21.42939455,2.06111783,-20.50770899,65.82292806,104.7530425,99.48264734,99.61175527,137.5403785,-33.53147112,86.59621785,111.5234565,87.05025562,28.97662559,79.30257652,55.62811817,143.0532601,71.97801134,109.102381,85.8263776,118.6500096,138.4732852,146.7962122,101.0187983,97.64105106,116.7629777,117.5845851,47.90588033,93.52686991,84.74756034,108.3679579,73.48806869,111.4078987,150.9274536,139.0467392,39.76576079,87.48452381,68.70303343,87.9212947,67.33931253,73.95709171,53.07463693,49.39195272,35.10904352,27.72591364,82.34256731,102.4590086,78.27524158,118.3912701,25.20709795,65.82272889,37.63816653,100.8534144,112.868476,75.58335458,68.59805354,37.21257605,90.22692526,73.64110421,143.4551159,64.66896327,120.9826492,91.29617634,34.80954757,54.62276549,13.43583271,108.5487518,80.4615252,161.1741554,91.78664472,86.99899554,79.81121012,146.0232907,93.63523941,115.0470584,114.8587499,66.27031572,115.581758,108.0930787,151.1042797,39.01536287,79.92633007
Sample114,108.6452405,121.8076399,114.1395011,104.8397443,92.30734864,114.9413666,65.54093956,76.10531187,77.83384459,66.72602726,137.1814878,131.6,122.7814878,135.5260273,69.03384459,136.1053119,129.5409396,104.5413666,72.30734864,104.8397443,118.9395011,117.8076399,107.0452405,133.0534266,114.2333519,79.38618735,90.91310958,108.0152903,105.8938877,109.3500385,81.58485196,64.99940477,77.19473725,110.1718505,78.3317043,76.87521626,81.00326101,87.51667037,74.81623382,99.70269932,55.77677449,116.6391279,91.09039042,103.9311572,93.56198879,91.18341331,72.79592779,84.8,80.79607004,100.7845519,66.3658351,51.94028595,47.10824917,85.47004907,50.2259909,59.776362,69.32143295,43.66145859,79.59667907,65.12732075,33.05359708,100.1757094,39.29384781,76.8081917,51.91891057,39.82616461,56.53010527,65.23087583,125.2286119,128.3234418,51.31548721,76.8048634,53.49167968,24.57603975,26.05804205,44.33778005,77.81534258,36.89081406,14.36427477,23.8358011,38.90546579,47.57333807,43.43948394,80.10396629,146.9668451,18.22817763,30.08801847,32.34641979,13.00343144,65.75910105,34.31347414,22.16659429,116.5185032,3.469240708,16.9188451,63.16735298,110.0147994,90.36121811,21.9066413,127.1511,51.19462381,12.63724142,46.0789802,25.9198665,8.159925651,139.499182,62.237659,58.07537917,5.112364215,92.74863503,41.58421174,19.01911373,112.4533597,78.98696763,-11.88004508,85.85233832,90.484134,6.015357568,91.74602409,-5.523851892,43.90574369,72.53482442,94.86340341,73.59149337,71.31910656,67.94625486,145.7729498,43.49920235,62.32502342,111.9504234,-9.024587686,11.6,106.6241959,95.54800922,94.47144883,49.59452336,135.2172412,103.6396104,109.261639,124.7833344,93.00470418,110.8257555,-41.55350463,42.06693056,26.88706768,107.5069131,146.7264731,103.0457538,114.3647609,126.4835003,114.0019774,132.2201978,88.53816663,114.2558891,44.07337013,95.49061464,88.60762732,138.3244128,63.74097552,84.45731989,30.67345015,62.18937045,98.50508483,59.62059723,88.33591149,45.75103134,42.56596045,106.0807024,95.69526059,95.60963847,82.92383933,35.5378664,88.95172283,81.76541168,46.37893597,35.89229861,144.6055025,32.01855037,58.431445,90.04418905,51.95678512,51.46923575,45.18154344,61.19371062,34.90573967,43.51763291,34.32939261,31.94102101,93.85252026,41.46389251,104.9751398,29.58626425,51.59726778,58.80815235,49.01891989,46.22957224,82.74011125,118.2505387,64.46085636,93.67106592
Sample115,122.3688116,93.94322345,67.08636702,61.79705898,66.07417596,119.1166719,100.9235954,80.29410712,76.42749534,131.7231904,94.18077634,99,78.98077634,103.7231904,122.0274953,93.89410712,106.5235954,66.31667187,98.07417596,115.397059,61.48636702,102.7432234,135.1688116,83.56435787,63.13111629,105.8703539,59.78333796,108.071325,103.5355509,117.3772234,104.7975156,80.19756107,100.3784501,68.54122727,55.88689008,88.81638797,116.9306224,105.8304474,66.71667037,117.9900537,93.25131581,104.5011335,101.3401434,61.36894374,60.58809692,102.9981309,67.79954129,116.5927934,82.17832378,103.7565423,42.92783342,71.69255823,82.05105562,83.60364386,47.55062189,64.29227064,79.42885416,112.1606207,64.08780399,107.2106237,87.92928701,87.84398879,81.35491287,86.86223259,36.36611143,69.86670374,49.7641553,48.05860384,94.35017957,45.43900567,146.2251987,72.4088691,37.0901214,60.96905474,91.24576315,51.12033584,26.19285751,64.4634086,97.23206556,86.59890111,43.26398438,42.32738119,89.98915422,11.64936316,13.90806494,42.5653138,45.62116151,13.47565749,46.12884891,53.18078084,40.23149635,53.68103662,126.4294411,44.57674733,59.62299154,106.4682083,55.31243057,35.95569022,123.5980176,69.33944202,94.77999137,92.21969257,146.6585714,101.1966528,111.1339604,67.47051728,84.20634538,69.34146593,134.9758993,135.9096652,2.642782375,52.07526918,44.8071431,138.1384211,29.96911937,72.29925373,32.82883933,91.0578908,55.78642227,48.91444738,14.54197931,105.5690308,130.1956141,88.92174119,130.3474235,35.27267214,83.19749791,-26.67808881,0.345922055,36.26954026,113.5927753,78.81563617,93.83813188,139.160271,-35.11793826,77.50351228,11.72463041,96.04542371,134.7658995,90.68606506,78.00592719,131.0254926,105.344768,129.0637595,121.1824735,43.50091575,146.1190922,108.3370086,116.6546702,89.57208255,138.9892508,81.20617991,72.02287491,103.2393405,58.85558146,81.27160221,76.38740719,107.3030007,89.61838693,72.53356995,87.24855373,71.86334213,46.17793893,113.3923478,83.7065723,75.92061596,77.93448215,31.14817421,75.96169537,104.0750488,12.98823755,75.70126466,69.91413305,10.02684558,60.73940507,47.25181422,118.1640757,99.87619216,120.1881661,32.3,129.6116963,100.9232574,79.93468556,56.14598309,94.55715219,71.66819503,39.77911373,64.58991035,71.10058692,69.51114543,64.5215878,92.93191594,97.1421317,64.55223689,118.3622333,15.97212265,97.98190666,92.29158698,13.00116526,90.01064308
Sample116,135.2869994,130.074176,130.4293395,112.3511905,59.03849003,130.4900797,117.9049024,123.6820222,139.0206434,103.9201276,70.38000799,65.6,69.58000799,71.92012759,127.0206434,63.6820222,101.1049024,86.49007974,108.63849,58.7511905,73.62933949,74.07417596,81.68699943,134.8691508,113.6219944,127.5469024,107.0452405,76.11835584,95.56756708,132.5941564,53.59936306,128.1843788,63.55034457,105.2983484,93.4294245,127.9445531,116.8446609,72.93062241,117.003261,123.4633512,94.71162056,50.74875162,68.3753845,113.192119,96.39951691,105.1981043,50.78837366,42.770786,100.3457729,71.51373834,56.27506071,109.8300943,96.17917119,65.72260236,89.66067954,40.79367628,37.5218493,79.84543955,48.56467338,31.67976349,63.59090984,36.29830056,93.80211272,95.30251305,47.1996587,33.49369781,66.98477013,78.07300757,51.55853472,30.6414693,32.92192263,47.2,31.0758011,22.94942035,114.1209472,89.09046645,142.6580586,82.42380005,75.08776328,96.65001725,14.01062747,105.1696563,61.72716293,40.78320395,67.0378331,115.7911017,38.7430585,69.79375024,96.14322141,23.09151448,47.73867006,127.6847269,5.82972219,77.67369132,73.51666827,49.35868554,148.1997743,125.9399643,133.4792841,67.11776129,102.455422,58.79229154,-4.571605899,48.86375296,92.79839046,-0.267671916,89.76558648,57.7981855,54.43014425,-12.93851887,129.5922138,114.0223594,-16.64806582,88.58095411,143.8094344,75.13738971,54.46483428,51.29178176,42.31824537,34.94423786,96.16977153,55.49485827,51.21950958,57.74373655,82.86754993,36.29096008,29.81397704,31.23661053,30.15886995,149.6807644,40.30230265,94.22349328,99.64434452,95.9648644,130.0850607,125.2049408,69.32451216,15.74378178,145.6627565,93.18144304,102.5998478,93.41797705,104.6358369,82.05343324,80.07077182,-36.91214179,110.3046978,104.8212959,43.93765764,96.15378793,106.9696916,84.18537347,78.40083799,40.81608966,33.73113281,132.6459717,76.8606103,108.8750527,130.9893029,145.7033645,28.61724122,116.6309367,134.2444545,53.05779799,23.07097046,58.28397518,157.1968153,100.609494,85.9220141,97.83437869,83.94659059,24.65865259,96.67056742,28.28233774,67.49396615,65.00545518,20.81680732,66.92802497,107.2391105,119.0500662,67.66089441,88.77159723,45.98217685,90.39263537,69.00297485,136.2131973,51.4233047,34.93329896,114.0431819,96.15295552,35.46262146,58.07218155,121.8816375,4.490990967,82.10024364,96.70939711,96.61845297,95.12741276,83.136278,122.0450502
Sample117,114.5992424,86.2,109.7679888,92.50177872,92,128.2613662,95.68469866,63.06894988,114.4132268,94.51681084,116.1791757,141,96.1791757,90.51681084,92.81322676,127.8689499,133.2846987,63.46136625,109.6,133.3017787,86.56798876,138.2,64.19924244,58.96718427,100.9053119,135.615112,132.6980566,97.7555898,105.9891177,91.8,97.58954427,128.9590013,127.5095626,122.0423588,86.95845972,96.6588745,59.1445531,80.81638797,112.0752163,105.7218222,86.55693955,83.38125458,46.59540843,73,49.79558847,96.18269591,48.16180965,96.93338469,102.4978459,94.45558989,61.60698743,77.55238484,49.49210592,36.62645351,85.35571099,62.08014366,70,65.11551292,96.22690079,59.33436854,43.23810854,29.5383015,104.6351173,40.52871575,90.01924717,101.1068532,74.59166725,57.67381515,51.15341562,39.83058069,89.30541624,53.97802231,60.24849353,19.31691945,34.38338484,48.64797004,65.31075119,24.37180054,49.03118661,101.7889745,66.34522603,110.3,45.25335231,123.3053362,76.95600219,69.60539864,18.25357151,145.9005646,50.74641979,15.39117695,51.23487419,76.67754793,10.91923296,41.95996255,91.19976852,30.43868133,72.67673013,59.71394286,83.65034626,96.48596599,10.42082665,156.1549518,122.1883642,33.12108541,-1.446863561,75.28453731,104.1153073,111.145465,11.47502815,115.904014,62.43243892,10.16031894,139.8876693,156.2145048,36.04083964,117.4666875,28.49206157,119.0169746,44.941439,111.2654665,129.6890686,90.61225644,112.7350406,8.857431494,82.27943906,155.401073,151.2223425,96.14325684,34.36382458,117.6840542,122.3039539,135.9235317,-7.957204897,56.16175166,-27.51959145,9.098772769,39.11685108,97.53465004,107.252176,85.76943523,97.48643363,104.203177,42.01967112,69.83592135,-1.348066949,58.4677114,89.68326142,107.198588,129.6136959,80.42858964,121.7432738,150.8577528,65.67203071,84.18611178,109.5,73.21369927,49.5272134,60.04054609,128.253701,88.36668149,97.47949112,109.2921332,100.3046109,95.31692751,74.42908601,117.6410894,107.3529407,137.4646427,139.6761983,57.38760999,100.9988806,91.71001267,68.92100873,62.23187123,34.94260259,69.55320516,110.9636812,143.274033,103.6842627,66.99437252,35.60436444,50.91424054,80.72400283,44.43365323,58.24319366,49.35262598,81.361952,20.17117351,89.98029224,66.98930989,25.69822814,84.00704859,74.81577286,68.02440249,48.63293902,33.24138392,25.04973868,125.8580047,99.9661834,37.77427615
Sample118,114.7049024,135.1201276,79.50182193,86.24840868,91.35836944,73.23027135,127.0627954,66.45476494,71.40517299,118.7132072,97.17827113,140.4,79.57827113,96.31320724,99.40517299,68.05476494,123.8627954,80.43027135,105.7583694,65.44840868,86.70182193,115.9201276,113.1049024,87.85775646,128.9803104,112.474176,120.7409396,76.18214855,57.99930071,59.79383627,107.9671322,96.92049869,65.855177,111.5723391,126.8730881,131.7584597,99.8294245,123.8868901,108.7317043,103.1646581,96.78648895,91.99788366,92.79948187,75.19187901,51.17562928,106.3512485,93.51921682,110.2799813,71.03395818,110.9815354,51.72307431,98.85891202,68.38936291,51.51472042,39.43525864,94.55123365,91.26288493,71.97043652,84.67409819,90.17406647,83.67052559,33.16364838,93.05359708,28.1405241,62.4245727,68.70587764,58.98456576,74.86075653,24.33456256,93.00609004,57.6754392,101.6427047,22.20797595,110.1713375,51.53286945,50.59264746,24.0507433,101.607225,36.56215701,13.21560058,90.66761382,86.51825192,87.26756737,76.61561008,16.46242753,84.10806494,8.15256537,6.395969876,140.4383176,60.47964584,51.51999028,56.95938491,80.09786226,46.23545339,84.272188,27.50809452,72.94320015,12.77753093,40.6111118,28.44396667,72.27611845,56.10758912,55.13839976,135.2685706,67.5981211,-2.972930099,3.255434934,-4.11676656,50.210482,92.13719654,31.36339242,87.9890844,4.614286699,96.23901301,96.06327653,136.08709,128.5104656,122.9334153,107.0559504,30.57808189,114.9998205,143.8211764,43.74215951,123.2627795,96.68304548,87.9029665,48.32255119,-28.45819211,107.1607447,43.97936949,77.99768979,88.51571296,53.6334461,4.850896097,110.2680696,61.08497314,142.9016129,146.717995,110.3341253,80.05000961,134.1656534,-33.41893804,59.99624065,122.4111945,136.6259284,73.84044719,76.25475547,110.4688578,108.9827584,80.2964618,110.209972,107.423293,99.13642872,96.04938304,65.16215964,67.67476213,103.187194,44.99945873,45.81155959,91.92349984,79.73528264,118.2469111,139.0583881,60.06971671,55.88089969,83.39193984,69.10283985,112.5136024,39.42422995,111.1347251,103.1450903,115.255328,74.76544033,23.27542972,101.5852983,121.1950484,144.4046819,70.61420108,80.82360782,50.83290414,6.742091945,88.85117313,108.3601495,106.0690229,52.87779511,60.88646776,56.39504256,79.90352116,91.51190516,78.52019612,117.9283956,60.83650505,88.54452598,86.75245981,83.66030796,41.66807179,77.67575265,86.88335186,124.0908707,13.19831046
Sample119,63.60325225,138.4339081,105.2302714,127.9906002,67.51320724,71.7964915,104.8389717,76.23932023,80.39639669,119.709278,111.7772845,95.8,71.77728445,88.50927797,87.59639669,103.4393202,136.0389717,78.9964915,64.31320724,140.7906002,139.6302714,129.6339081,132.4032522,134.3400718,89.04613532,126.9231904,119.9729461,123.397059,85.99712245,126.1746592,128.7311163,97.66786251,56.98618735,61.08730163,79.57233907,130.8423588,81.29834839,111.7412273,117.3718505,68.59101237,106.9994506,82.99784952,89.38684438,75.76702432,50.13893597,114.1030865,117.2599468,43.60995378,79.5535135,91.4910032,94.62277365,94.54915116,57.6704395,63.98692164,39.8988613,114.2065045,40.51008085,36.40980486,76.30587702,104.1984849,111.287804,96.77399887,90.25722369,34.93762315,68.41533306,104.2904811,104.1631871,40.03356417,38.30171852,64.56775032,73.23175403,69.09381877,54.55402865,35.21246319,83.96919752,54.12430274,82.07784614,67.42989148,92.08049915,67.12972646,51.77762777,57.22425469,11.46965626,102.6138791,62.35696753,85.39896374,42.03990788,25.87983822,14.51879122,57.55680164,10.19390267,36.43012595,104.3655017,34.50005889,61.53382505,73.16682662,121.7990888,72.83063592,132.961491,12.69167624,89.62121292,129.2501214,39.37842129,-4.793868723,128.9332694,26.05985291,25.08589846,138.011422,10.33643883,101.6609638,140.685011,78.90859411,124.8317263,102.0544203,19.67668824,53.19854187,-11.88000746,43.14105118,148.5617283,53.78203413,-15.79802157,25.6215707,36.74082008,-25.94026459,118.4783252,59.59659781,43.11456111,120.0322229,44.14959051,40.1666713,-20.0165278,41.2,99.61626124,21.83226226,92.14800922,122.2635081,129.4787646,137.5937844,99.10857282,149.7231352,76.23747672,110.4516022,154.7655165,71.97922433,84.79273017,28.20603843,142.8191534,88.23207921,136.0448199,138.2573794,73.0697616,131.7819701,108.9940085,69.90588043,60.11758918,117.7291381,39.14053048,72.5517694,74.16285794,84.67379909,118.8845957,100.7952507,80.40576682,99.61614668,118.3263929,122.4365081,101.2464948,21.35635525,84.26609196,96.07570718,124.3852032,61.79458213,64.0038462,47.41299746,92.12203795,53.43096967,93.93979455,75.64851449,47.15713135,52.56564693,56.37406301,83.3823813,13.3906035,140.7987313,84.60676619,54.91470985,140.4225638,74.43032954,63.93800853,68.84560223,85.05311203,38.86053932,127.2678854,24.07515171,97.08233942,123.2894498,113.6964842,109.5034437,23.91032955,84.21714288
Sample120,66.09346082,136.1405933,66.95268068,81.72779495,69.26405638,95.15967033,117.8129669,143.6224417,134.1867966,96.70497689,130.376204,89.6,78.37620396,87.10497689,114.9867966,104.4224417,70.61296686,68.75967033,134.8640564,72.92779495,83.75268068,112.9405933,136.4934608,93.61322676,70.70182193,81.36114107,116.7930242,124.1992424,81.18148783,90.94136663,58.28039548,56,58.50151519,80.98618735,63.455177,53.10956256,73.95034457,105.1784501,54.79473725,104.4,87.59497242,73.98033315,101.1567095,61.92468158,72.28478557,54.63751759,116.9833367,77.72266803,115.2559052,45.58341331,97.50553082,115.822572,84.53482877,66.84257247,49.14605554,104.245513,65.74116393,48.83321248,67.9218493,52.60725241,55.68958826,30.76901255,40.24567107,34.51970043,84.79122875,35.06037625,105.3272559,94.79197378,92.25462981,67.31531795,51.97412675,79.0311397,99.68643553,142.0400886,100.2921691,88.84274352,16.69187457,31.73962172,126.0860413,93.03118661,135.3751083,57.51785444,124.6594706,42.8,133.9394839,44.07796155,83.91547009,143.852045,44.38772024,125.6225279,74.55649873,17.48966207,48.52204591,3.553676985,56.18458083,-0.785218138,50.24430344,107.1731679,8.301396659,156.4290102,41.55602808,139.5824692,60.40835155,78.73369245,147.5585085,51.08281566,85.60662921,59.62996388,7.352833794,160.7752526,91.29723324,48.41878842,12.23993021,24.86067025,39.08101979,96.00098964,149.1205902,139.6398316,93.55872341,22.17727507,107.3954956,124.5133937,32.8309777,16.64825583,-17.93476411,32.38192548,8.09833192,137.2144623,45.33032346,35.64592206,115.6612645,-24.82364303,75.49120553,14.00581597,117.8201939,134.6343449,65.24827417,104.2619869,119.775488,144.2887823,86.00187454,78.41476924,2.727470816,70.53998354,79.75231157,35.56445893,92.57642956,63.68822725,76.9998557,111.0113185,53.82261917,97.23376109,79.44474755,144.0555818,95.66626691,135.676806,81.88720192,104.8974576,110.907576,68.51755956,65.72741113,135.0371333,110.3467285,99.95619921,105.4655479,113.4747768,102.0838883,97.89288453,99.60176769,121.2105399,106.4192031,67.62775951,143.8362109,57.04455932,124.8528065,58.3609544,145.4690047,48.27695915,112.0848195,40.49258729,82.30026424,73.9078519,30.01535182,29.02276549,96.73009439,93.43733997,35.94450363,21.35158675,113.8585907,63.56551671,63.97236616,123.5791403,72.28584029,51.3924674,26.3990228,108.5055076,126.411923,92.11827012,34.32454995,72.0307636
Sample121,114.1745756,128.2393202,64.6682878,109.8593408,101.4103799,115.319387,119.5844719,135.0039219,82.37625158,72.90024876,67.37501561,67.4,84.97501561,137.7002488,115.9762516,101.4039219,71.58447187,118.519387,79.8103799,65.85934077,128.6682878,63.43932023,102.9745756,130.4761924,86.74627912,112.5868888,101.6,97.78750305,131.5511905,75.69275191,89.41377155,97.51572875,133.6,119.2678625,80.12049869,130.5590013,72.18437881,100.1975611,76.99940477,105.7906989,125.7721701,94.54448725,56.10826651,52.86407547,111.2124372,90.35383415,106.2887113,106.2174794,118.9405183,83.65817889,72.370786,41.07864045,49.78202109,62.4811866,113.5763772,99.06781611,85.35571099,96.44025518,112.3216288,53.8,57.67552551,101.5483519,105.4186163,70.88644689,50.75196385,67.4152798,81.67650045,29.53572501,98.19304676,76.4485534,77.10232749,38.5544468,36.80498462,24.6540101,95.70158852,37.14778154,87.39264746,22.4362414,15.87861557,18.11981941,49.15989978,16.99890111,80.93686558,39.87383323,85.30984212,25.14492841,14.57912652,113.4124692,75.14498759,70.87671144,53.10766907,133.5378875,139.7673925,31.79620862,67.62435945,44.25186742,64.97875402,103.4050398,84.03074437,61.95588662,119.9804845,5.604555427,63.02811583,133.3511816,100.8737681,97.19588979,108.0175608,59.03879462,115.0596042,109.080002,42.4,107.0196097,54.03884228,5.057708319,52.87621814,10.29438164,113.4122084,75.02970752,123.646888,-8.036241742,1.380326656,-21.20339887,-2.987410645,71.52829877,42.34373655,35.75890963,149.5738247,74.28848824,137.5029065,96.3170856,-6.06896867,108.7447494,75.25824528,-21.82847568,108.9845916,147.5974523,93.81011099,11.02257253,36.23484142,57.04692207,98.75881876,136.3705356,134.2820767,18.69344585,84.40464692,87.91568356,109.6265594,116.3372778,74.8478422,107.4582559,122.668522,68.37864376,127.088624,94.09846584,82.40817198,92.31774524,78.82718832,58.23650384,108.3456944,92.15476238,115.6637103,110.4725405,34.28125526,137.1898568,96.59834738,71.80672906,96.71500392,72.82317399,89.83124124,92.33920759,104.7470749,17.65484503,85.36251974,67.27010078,13.07758984,81.78498858,123.9922986,107.2995215,75.70665887,47.81371214,88.12068281,42.82757231,109.0343821,30.54111342,102.7477677,57.55434633,84.86085046,86.4672814,85.67364036,110.8799285,55.48614712,57.19229724,70.89838002,55.70439656,54.11034793,31.11623518,103.1220593,63.92782142,26.53352239,36.73916323
Sample122,84.6455016,115.5290894,93.57620396,68.38447187,135.1515433,74.67514115,130.9531173,127.1835122,110.5646159,144.2950268,136.3737024,79.6,95.57370241,133.0950268,68.96461594,85.58351216,113.3531173,74.67514115,127.9515433,77.98447187,116.776204,111.5290894,139.8455016,72.92779495,83.57827113,126.1991526,131.9925631,108.1605153,108.3049024,137.2274953,78.92994231,106.2137716,116.6803955,131.1311163,98.36713222,63.98954427,67.99936306,127.9975156,122.384852,70.36215137,103.1301284,107.8894382,107.0406821,62.98441187,104.5211345,98.05131581,116.3753845,116.2937351,91.40673131,95.31470843,68.01797607,114.3168203,69.41150589,82.90227771,45.18936291,48.27297213,58.55330103,100.0305314,72.70483258,76.576362,89.24526663,57.91168352,84.1757407,60.03755786,47.89724696,30.15491287,102.8106539,93.86456223,63.31672446,34.36722192,56.61613113,43.66352409,85.10946862,57.75402865,35.19726449,83.03923308,92.47998819,126.8195807,51.35805861,71.19546757,21.43185066,87.66724878,148.4017007,14.53524324,132.8679113,14.99973822,22.83075546,85.86099311,28.09047976,141.3192427,80.64730774,112.4746998,21.80144232,131.827558,63.85306817,138.6779935,111.6023536,119.9261673,145.8494526,34.97222651,127.6945057,65.81630579,22.43764203,147.3585289,90.1789802,-0.50099061,153.2186292,117.8378521,72.35668965,101.4751534,74.69325419,-0.788997441,131.8284086,98.14548203,87.26223222,52.87866819,124.4947986,103.5106319,69.4261761,44.141439,43.95642811,-1.028849318,54.58561371,103.0998239,61.41378791,-17.77248808,38.84100206,105.5542642,54.76730409,57.58012718,104.9927388,-27.69485586,123.8173482,33.52935572,75.44117147,154.9528,-5.435754437,156.9755126,141.5866051,86.99752707,-29.39171753,46.21887502,135.2293084,71.13958608,78.34971157,60.65968819,5.469519182,49.07920769,49.68875678,147.1981694,49.50744852,63.51659687,105.4256172,132.3345122,111.8432844,95.95193633,56.06047046,134.4688892,114.0771947,85.18538946,37.49347551,95.10145503,56.00933012,63.01710278,55.12477501,134.0323487,141.5398258,114.4472081,81.45449738,105.7616954,84.86880379,79.57582428,150.4827585,124.9896079,92.2963742,81.70305878,118.8096631,31.0161887,36.92263686,47.62900899,98.83530643,65.14153046,77.74768238,46.8537634,40.05977476,74.96571764,99.9715932,110.9774026,75.18314687,110.1888272,95.09444453,91.4,77.90549459,7.610929288,79.41630507,74.32162289,26.72688366,5.232088315,101.2372377,102.8423328
