,Seq1,Seq2,Seq3,Seq4,Seq5,Seq6,Seq7,Seq8,Seq9,Seq10,Seq11,Seq12,Seq13,Seq14,Seq15,Seq16,Seq17,Seq18,Seq19,Seq20,Seq21,Seq22,Seq23,Seq24,Seq25,Seq26,Seq27,Seq28,Seq29,Seq30,Seq31,Seq32,Seq33,Seq34,Seq35,Seq36,Seq37,Seq38,Seq39,Seq40,Seq41,Seq42,Seq43,Seq44,Seq45,Seq46,Seq47,Seq48,Seq49,Seq50,Seq51,Seq52,Seq53,Seq54,Seq55,Seq56,Seq57,Seq58,Seq59,Seq60,Seq61,Seq62,Seq63,Seq64,Seq65,Seq66,Seq67,Seq68,Seq69,Seq70,Seq71,Seq72,Seq73,Seq74,Seq75,Seq76,Seq77,Seq78,Seq79,Seq80,Seq81,Seq82,Seq83,Seq84,Seq85,Seq86,Seq87,Seq88,Seq89,Seq90,Seq91,Seq92,Seq93,Seq94,Seq95,Seq96,Seq97,Seq98,Seq99,Seq100,Seq101,Seq102,Seq103,Seq104,Seq105,Seq106,Seq107,Seq108,Seq109,Seq110,Seq111,Seq112,Seq113,Seq114,Seq115,Seq116,Seq117,Seq118,Seq119,Seq120,Seq121,Seq122,Seq123,Seq124,Seq125,Seq126,Seq127,Seq128,Seq129,Seq130,Seq131,Seq132,Seq133,Seq134,Seq135,Seq136,Seq137,Seq138,Seq139,Seq140,Seq141,Seq142,Seq143,Seq144,Seq145,Seq146,Seq147,Seq148,Seq149,Seq150,Seq151,Seq152,Seq153,Seq154,Seq155,Seq156,Seq157,Seq158,Seq159,Seq160,Seq161,Seq162,Seq163,Seq164,Seq165,Seq166,Seq167,Seq168,Seq169,Seq170,Seq171,Seq172,Seq173,Seq174,Seq175,Seq176,Seq177,Seq178,Seq179,Seq180,Seq181,Seq182,Seq183,Seq184,Seq185,Seq186,Seq187,Seq188,Seq189,Seq190,Seq191,Seq192,Seq193,Seq194,Seq195,Seq196,Seq197,Seq198,Seq199,Seq200
Sample121,77.65139752,40.14016878,35.02882798,24.01737343,65.60580343,53.99411624,69.58231007,69.27038311,33.75833351,86.54615938,86.73385879,62.32142978,69.50887032,65.19617838,53.38335186,89.27038862,62.95728647,71.5440432,67.03065651,45.41712409,69.20344356,54.28961249,70.5756284,57.06148875,78.94719095,100.7327324,106.5181103,70.50332191,86.48836445,53.67323498,47.85793056,68.14244816,89.22678467,102.6109369,110.3949017,82.17867563,85.96225536,74.44563739,60.92881816,95.31179404,105.0945613,112.4771161,119.4594545,92.04157246,90.52346596,97.00513074,85.28656248,113.0677567,94.348709,68.92941459,82.40986874,100.6900666,113.570003,89.24967293,86.32907105,96.80819193,91.48703001,87.66557955,125.9438347,117.3217894,110.2994374,102.6767724,80.85378793,85.43047713,111.8068331,92.18284885,117.158517,110.9338299,2.608780049,0.783359359,-10.24244033,138.5313726,123.8047894,-22.92219887,-7.149601322,127.1225725,1.994312924,-19.4343902,131.6364528,111.0068312,-5.323265928,103.74615,19.01506716,103.6834736,3.35135676,3.518703774,7.685501327,9.451735675,22.41739262,121.8824575,7.946915124,13.31074985,22.27394545,28.43648517,11.79835166,23.55952698,18.91999254,32.27972912,13.63871679,13.79693491,20.7543621,39.7109762,3.466754213,36.02167231,38.97570577,19.92882893,13.28101515,45.83223677,31.18246507,36.13167019,47.07982112,39.22688561,18.5728301,21.11761971,51.26121811,30.60358752,31.14468855,24.88448019,44.22291971,36.35996255,58.49556225,27.82967034,24.36223624,53.69320714,39.02252789,52.75014089,33.27598591,33.8,62.72211731,64.84226894,30.96038278,60.6763833,58.79019139,67.30172416,34.61089468,67.11761181,66.0217799,67.72329857,39.4220624,38.31796068,59.21087703,65.70068913,42.98726834,51.8704793,75.95017957,48.82621915,76.49844009,83.36667592,81.83075123,63.09048105,81.54567031,74.39611321,72.84159256,87.68187913,69.31673087,70.54589218,74.56909308,60.5860484,86.99645682,67,78.5963416,74.18512625,66.56597854,98.13850194,73.70227771,68.4568638,99.20179376,72.3365756,83.46069078,74.17359313,96.07470791,93.56343094,78.23912786,72.90113352,104.3487516,81.38125458,77.99788366,94.99784952,103.5803332,70.94448725,76.28943819,79.21428863,98.5181207,111,107.0589803,75.49410929,110.7044346,93.08901116,77.04690938,80.1772234,107.2790805,101.1516506,98.9941564,114.0058829,95.38618735,111.9345081,86.45037314,108.1334072,90.98333796,113
Sample122,45.4999007,32.68792452,45.27582895,48.26361221,34.45127248,60.6388079,67.42621659,62.61349661,31.200646,67.18766273,50.47454477,60.16129002,65.94789635,77.03436156,71.72068344,60.50685972,86.09288807,35.67876612,58.66449145,84.65006159,77.93547402,69.22072615,67.40581534,53.19073891,53.87549409,41.96007808,73.944488,106.1287209,67.71277377,65.59664355,47.28032709,102.4638212,80.64712249,111.2302277,105.4131333,115.1958359,104.5783317,92.2606172,103.3426885,57.72454172,98.50617296,103.0875781,90.86875305,95.74969349,64.63039508,94.61085333,121.5910637,126.9710214,81.7507217,97.63015963,88.50933012,66.28822797,109.3668479,102.7451843,115.3232318,90.60098439,84.87843631,115.4555815,105.1324136,89.40892636,118.8851131,89.6609672,105.1364816,110.6116492,138.7864628,90.76091465,-5.565002837,5.408702344,124.982022,131.5549477,98.12747082,120.1995824,93.97127324,88.94253393,122.0133547,111.3837256,-8.246363763,138.523076,16.89203388,96.36049863,-14.77154142,-10.20409829,19.96281563,100.2291876,10.2950043,-9.139747757,-8.975082675,27.98898503,28.55244037,20.71526786,105.7774515,14.23897473,28.39982047,17.35997102,24.31940811,8.478112807,19.03606552,19.99324599,16.54963322,32.30520548,28.05994024,6.613814158,11.96680306,30.91888185,36.27002452,30.82020408,38.16939253,37.51756081,38.06467871,16.61071489,47.15563677,19.69941051,26.64200089,21.58337132,28.92348371,42.66229844,50.79977427,43.33586822,52.27053557,28.80372968,37.73540196,59.86550173,28.79397612,35.72076998,47.44582574,48.76908327,60.89047976,51.80994961,36.72742421,50.84283182,46.1560974,31.46714243,58.7758847,57.6822381,42.58611245,61.08741321,45.98604127,53.2818927,54.17485842,58.66482398,40.35166919,77.23526781,41.71548721,47.39218798,73.86522353,81.1344397,64.79967427,58.46075653,58.51750675,73.36973568,57.01724394,69.45982149,68.69724696,75.12928701,90.35569563,59.17621344,70.79056688,62.79846746,70.7996109,84.39367628,70.38032517,83.55920066,74.32992646,64.29210592,61.04532109,80.98913172,80.52307431,68.04666118,87.55937957,69.86069078,93.75002945,82.82680285,81.09039042,76.14014335,83.1753845,100.9954084,74.39948187,70.98684438,86.35670955,79.70826651,69.44068207,83.55310334,101.6446609,83.71447291,76.16164928,97.3852973,82.58452737,106.1584597,87.30623159,95.22700505,99.51997522,100.5843788,106.0195028,107.8246932,97.99936306,74.54300078,93.855177,95.53555087,113.5838752,85.6
Sample123,54.44355629,51.03080994,50.31793668,50.3049346,30.29180179,56.97853627,58.26513603,74.95159903,70.73792318,61.62410633,77.61014633,69.79604094,82.78178791,54.16738491,43.35282958,75.63811952,66.92325226,83.30822529,55.39303604,76.77768189,56.86216015,79.1464681,94.23060294,71.1145618,78.59834177,77.88193987,85.36535304,92.64857817,64.03161207,78.61445147,66.79709305,96.67953339,92.761769,92.64379633,57.82561171,80.10721141,76.1885916,54.76974838,116.7506777,105.3313756,74.61183767,103.9920597,92.4720374,108.3517661,109.3312412,117.6104581,87.28941175,94.76809729,66.7465096,68.92464344,82.00249346,101.2800542,97.15731989,90.83428487,124.0109432,110.0872887,78.16331517,77.53901622,131.5143852,136.8894154,94.16409989,134.8384315,90.01240282,112.3860064,128.5592345,90.13207921,114.8045322,-2.423414771,120.6482295,-5.680543769,11.69025619,-9.33938002,136.2305379,108.4,120.068996,93.83751525,112.0055469,96.1730798,15.44010227,11.20660243,15.77256799,5.937986275,135.4028442,7.867128348,4.030824749,131.0939191,108.0563965,-3.481758228,25.47943906,3.639972067,22.19982394,120.4589773,-5.08258593,3.875115715,18.43206297,12.58823593,2.343614005,16.09817588,27.4518995,38.40476201,16.55673977,41.10780825,36.85794206,5.007114875,24.35529939,23.3024673,11.44858923,9.593634705,43.33757208,48.68036851,38.82198987,47.36240071,45.9015642,41.23944202,52.57599436,50.71117978,40.84495517,45.37727566,43.50809452,46.43736309,55.36503065,44.69104437,33.61534913,52.93788749,27.05859947,36.77742252,49.6942913,30.20913759,61.12189011,57.63247438,53.74081252,51.84682309,55.55042088,33.65151672,48.95001725,58.24582472,40.33883669,62.42894583,57.7160396,71.4,58.68070322,69.55801935,40.03181202,74.10193801,54.16824692,64.23058069,53.88877323,60.34264991,73.59202711,59.23671168,53.27650045,51.31117959,48.9405241,65.3642971,81.38224923,52.19411797,65.79962687,89.79848487,68.9903855,76.1750061,82.55200698,67.72103061,58.88170077,67.23362168,79.57637719,75.90952988,87.83262026,59.745166,86.04666118,71.9365756,68.21435424,77.67941675,100.3311572,83.76894374,85.19211899,66.2,97.19187901,100.9670243,91.92468158,84.06407547,82.18441187,81.4848805,76.76465814,90.42291236,92.05880591,76.07150161,90.46016792,91.22398502,73.96215137,85.87389077,99.35845972,100.815155,95.44332129,75.24235881,112.6117305,112.350969,106.4596826,99.33756092,92.58437881,101.4
Sample124,21.38237558,59.2688365,45.85516277,58.44135239,65.02740331,68.01331346,42.0990807,57.58470286,40.17017773,84.05550306,46.54067654,31.82569581,74.51055848,28.9952621,57.67980417,95.16418214,57.64839339,53.33243528,71.71630507,60.1,70.88351723,62.06685386,85.25000694,87.83297344,73.21575028,69.39833428,93.48072224,60.46291084,69.74489672,95.72667642,79.10824642,83.68960312,95.77074282,48.65166175,109.8323561,76.21282177,87.79305487,82.3730512,80.95280653,102.7323165,56.71157677,80.59058268,71.86932962,106.1478128,86.42602737,109.3039683,101.5816305,114.0590086,121.1360974,93.61289117,96.08938438,116.4655712,103.2414456,110.7170016,130.9922329,94.56713297,85.94169529,129.1159131,109.2897794,113.463287,104.2364287,111.7091969,116.1815839,102.9535817,95.02518214,101.0963769,114.4671572,115.0375144,132.5074391,133.0769222,85.54595387,116.5145242,-7.017376898,125.2502399,111.4173639,-18.11601615,15.25008834,118.7156655,122.1807032,4.145188924,98.00910965,-9.527547923,4.635202464,107.6973466,14.95886995,105.6197573,26.4799932,17.03956149,106.4984456,-5.443371598,29.51409218,-7.929181348,1.426788918,-4.818016556,10.53638203,31.0899638,25.64270713,29.79458969,10.34558833,18.8956791,16.64483721,37.19303698,3.340251806,13.08645411,28.83161531,6.175705774,42.31869478,44.86055044,46.60123968,18.34072815,23.2789802,49.4159588,26.35162548,41.28594027,24.2188616,26.35034626,51.28034931,51.40882397,23.93572158,24.46099145,30.18458083,54.70643472,38.42649584,23.34470445,24.6609983,29.1753124,63.68757899,36.19772731,46.70568348,55.21137034,43.3147073,47.41561008,46.3139906,37.60975674,39.70281213,51.39305589,68.28038245,52.76468125,59.24583646,48.52372674,56.59822488,69.86919752,77.5365048,48,49.65952916,55.71493067,77.36603488,66.61266364,81.85462981,64.2917368,73.92377805,50.35053648,82.37178394,53.58728058,65.59677429,52.8,55.59667907,69.58651856,73.16921053,57.54443135,92.3118409,94.67108187,67.42177898,72.16353821,89.29594612,78.81856904,79.13095244,83.43262026,99.72307431,70.40179376,80.26823473,77.72182998,79.96198879,66.98809692,69.99951691,74.59558847,102.7756293,78.53893597,69.08478557,94.41243724,67.72113447,82.21010774,79.47857761,106.7257584,73.55086208,88.75310334,89.9317043,101.8859003,78.61494574,104.1181207,84.39473725,82.64414631,82.86574441,81.05898034,99.62336146,72.55845972,108.2639169,100.7394495,75.18485196,106
Sample125,27.21637015,42.60201594,52.88751915,47.07287767,62.05808933,72.34315193,70.52806323,53.71282093,53.0974227,55.88186614,59.86614882,84.25026825,73.53422191,63.2180072,90.40162148,66.18506206,77.16832618,66.85141102,49.33431373,51.91703136,62.99956092,100.4818994,74.56404354,41.04599028,60.02773631,104.0092783,79.99061284,72.67173645,90.45264556,97.13333654,106.9138057,84.89404911,98.07406301,78.95384336,68.6333861,51.21268705,111.5917419,57.97054643,81.34909602,73.22738616,86.10541214,60.68316919,84.66065239,91.53785671,119.014777,96.59140797,75.96774423,84.54378022,102.9195103,79.29492856,102.3700291,127.8448058,108.8192524,102.1933624,76.56712922,100.7405461,97.71360607,82.68630201,96.15862659,123.1305723,109.6021314,125.873296,118.1440579,126.6144087,103.88434,110.5538427,127.922908,88.79152631,-1.540311807,93.52738374,116.0946028,95.86133495,98.42756943,-13.50670481,101.6585009,9.223174716,122.7873047,103.3508784,7.713883026,1.876305379,97.33813188,127.4993485,-3.240059094,13.71989411,107.5791928,13.23782114,4.595762788,137.2530009,-4.690481953,17.86529628,21.22031704,30.97456116,-6.071991164,4.880639599,23.8324323,31.98336507,6.533415284,37.48255955,25.63077367,38.57803259,0.324310368,11.26958016,12.61381416,22.35698355,11.29905848,13.040008,37.57980004,26.51840132,8.655777321,19.19189223,45.32670888,43.46018868,22.39229154,12.92297583,40.25219828,30.37991393,15.30607601,31.83063592,51.15354304,55.27474475,42.99418624,30.71181046,42.42755795,61.74136681,59.8531725,40.76290771,49.6705023,27.37588305,32.67897358,57.17969417,63.27796155,60.97368877,55.86678497,61.15715523,55.64470026,54.52931627,44.21089468,61.88932188,73.96447895,43.6362414,47.30447886,55.36905474,41.82982598,65.48664258,43.53934736,44.78777547,42.43175403,78.87110173,75.30562832,48.93513417,46.9594098,66.57823532,66.59137995,86.19860142,79.39964539,89.3942449,53.78211971,59.76297566,88.93650406,58.90238101,76.46026672,77.60980486,88.35062189,71.88232639,65.0045084,93.71673888,72.41856904,97.90952988,82.18913172,74.8568638,71.91219406,99.75456891,83.58341331,98.99813088,77.99810431,77.78269591,83.9512485,102.1030865,95.43751759,79.15383415,77.65131581,102.5292319,96.58684438,103.0234115,91.03819165,71.43044738,108.5994506,98.14448725,103.6648632,76.75990971,71.42898921,91.27150161,79.48689008,110.474647,84.63431945,75.96551446,78.46790367,83.34122727,110.5852973,77
Sample126,34.24555189,51.63036032,40.21501805,24.39952285,55.08387244,44.76806448,49.15209662,52.33596643,65.81967144,34.70320914,55.38657695,59.66977226,56.5527924,54.33563463,62.51829616,40.20077416,67.68306572,78.36516787,88.94707759,54.52879179,86.01030731,73.69162092,64.37272933,44.45362918,44.63431702,44.41478935,58.19504256,69.575073,79.55487689,92.13445042,96.31378966,89.29289059,75.67174912,60.35036104,50.02872207,54.20682781,62.38467377,104.2622554,89.53956786,85.41660646,108.8933662,86.56984212,61.04602896,104.6219215,63.79751418,98.87280158,103.947778,90.92243751,91.39677423,122.470782,116.2444545,107.5177854,109.390768,95.86339554,116.4356611,105.8075575,101.5790776,110.6502137,91.42095815,109.7913031,125.4612404,104.8307617,133.4998586,139.668522,90.93674319,110.6045127,140.1718211,-23.16134153,132.0050148,118.9708798,-20.66375724,120.1010927,-23.13458164,-8.170791846,124.0924501,112.755132,16.71724119,120.2787646,15.83968879,-10.8,-9.040316027,-16.88127396,-1.122888928,7.434823485,121.6918472,25.34816563,0.303761683,24.8586177,130.3127155,-10.43396381,-1.881439544,13.87026821,143.3211388,-1.428849318,19.12028189,30.46850953,23.41580997,10.76215878,14.90753067,13.4518995,21.1952382,22.93751877,33.47871219,28.01878842,30.55771634,26.69546371,8.031997102,39.76728186,13.50128206,10.03396042,19.76527827,29.89519548,49.62367036,20.95065967,15.47611845,27.6,40.1222558,38.6428354,37.96168633,22.07875402,24.19398169,27.90731025,27.21867818,43.32802142,31.43527321,31.54036404,60.44322141,46.54376976,39.44193029,45.93762079,43.63075546,34.52124478,36.20899524,41.49390922,59.9758847,41.6548151,48.53058901,47.40308995,71.07219611,55.53778005,48.39970846,49.25784178,57.31203397,46.96213208,43.40797595,56.24939783,60.68622197,69.11826422,76.74533162,59.56722192,83.58372313,79.19461304,50.3996587,82.39861593,81.59122875,69.57722881,77.1563349,69.92825227,81.09267211,86.24927094,85.79770997,88.93763459,76.46867369,60.39043916,91.50252532,85.8045084,68.49594612,68.77637719,63.04532109,89.70227771,59.54672729,88.17813034,85.59592779,90.19954129,76.38837366,85.36180965,86.71921682,74.85994678,80.18333674,73.88871126,83.9753845,86.44266269,97.28984708,81.31623719,80.12113447,82.10384635,70.46369059,104,91.11212734,72.59945055,79.661378,77.89735386,102.5068634,103.8894382,102.4446609,88.17217009,98.67166386,77.54290371,93.1857172,108
Sample127,35.269933,36.65388203,63.33767204,62.42130069,58.10476556,59.38806422,56.87119417,84.35415285,50.83693767,80.31954597,69.30197506,28.88422218,39.4662845,28.44815915,62.42984321,63.21133368,49.09262749,64.07372154,47.45461263,69.13529751,82.61577286,47.09603529,65.27608132,76.85590742,86.53550996,49.81488526,74.79402953,70.17293891,92.15160945,57.43003712,55.10821779,66.58614724,60.66382116,76.14123514,79.21838466,75.79526511,71.37187175,116.1481998,115.5242442,78,109.475462,64.65062481,78.02548308,93.90003123,96.77426355,79.34817421,67.92175723,68.09500648,82.26791569,90.64047841,80.31268807,86.88453788,121.5560209,89.52713011,118.9978581,85.86819748,125.8381405,126.8076794,118.876806,92.245512,134.513789,101.8816281,104.4490205,95.61595684,126.7824277,122.1484234,86.11393394,-6.621051012,2.743458015,-2.692549831,-19.72908571,106.6338389,4.196212176,-22.84197801,105.9192558,123.1799009,107.8399438,7.799371071,141.3581686,109.5163219,-12.12618389,10.03063589,-16.21323458,21.94218839,12.89688801,22.25084693,14.80404729,136.2564706,5.108097967,141.7589096,6.208885361,25.95800423,133.0062446,14.25358425,34,25.74546806,7.489963798,16.03346174,18.57593554,35.91735796,18.8577008,9.396934911,3.135030083,3.671955056,15.40767746,5.142163743,14.47537917,21.00728772,22.73785206,48.06703347,22.59479181,18.32108541,50.84587104,22.56910383,44.69073719,34.41072273,46.12901017,39.04554729,36.36027978,56.4731512,58.18410284,19.49307362,30,42.90481583,35.00745226,54.70783755,30.80589702,28.90155281,57.39472379,50.68532538,29.97326937,38.05846375,48.94081252,68.22021548,67.49656805,33.969761,47.23968027,60.90620668,70.16921573,65.82857726,46.68415522,41.93580734,75.98338484,70.02673209,78.06568628,58.90007704,52.52972608,44.9544468,74.17404386,60.1883128,66.19703955,49.8,62.99695954,71.78767253,54.17188186,80.54931839,49.31970043,50.48273326,66.03810854,91.18550381,82.72458196,81.85499069,81.776362,69.28831175,82.79043916,57.48232639,74.96353821,88.43362168,81.09210592,73.73850194,76.77230267,82.192983,100,78.99279338,100.370786,63.33338469,83.87998127,74.00995378,74.12266803,89.41747944,88.29373513,70.75077641,91.58794153,76.00456879,83.6,89.17358417,86.72468158,78.65266808,76.15693955,101.2369166,73.49204937,96.12182217,82.72575836,92.10342482,72.65443631,104.3784594,107.6752163,89.34448725,83.38611379,106.6
Sample128,48.48952596,67.47259372,43.45549396,47.83822421,40.32078194,66.10316458,39.4853695,43.56739402,24.94923542,58.73089089,49.71235761,58.09363267,59.07471311,27.85559592,83.036278,93.21675621,88.59702734,41.37708811,86.15693518,72.13656512,60.01597444,85.79515958,76.4741169,61.75284267,58.3313331,78.80958429,91.58759229,68.16535304,100.3428624,58.02011611,50.49710985,71.6738392,100.2502996,90.32648648,79.30239505,101.9780205,75.6533578,90.72840195,78.10314773,63.27758984,75.55172283,106.5255411,95.79903906,76.07221077,62.54505028,66.31755148,99.48970809,96.36151369,92.13296169,100.3040454,69.97475778,92.34509185,106.1150403,85.78459574,76.65375046,99.62249666,111.1908263,105.9587311,108.2262026,101.6932322,116.1598109,129.6259296,104.7915788,98.65674901,128.8214302,106.6856123,100.3492847,93.31243674,107.4750574,108.3371353,112.5986587,6.559615732,12.31999395,129.8797807,105.1389629,10.79752707,106.2554594,125.3127457,100.1693713,-13.37467898,121.2805794,14.53513029,103.9889573,14.04204338,10.99437099,9.945922055,0.496677927,-6.553380621,122.8957266,-1.056020955,13.49135567,-3.962165361,119.4833934,27.92800884,-6.328343202,24.61431252,35.55595037,4.896543834,-1.363934476,13.57448711,34.91177928,14.24791172,39.18285305,21.31657082,38.24903139,23.98019996,32.91004046,34.63851554,11.96558648,44.89121314,45.41535392,35.53796566,32.8590036,29.37842129,46.69617052,48.01220125,52.5264615,35.43889729,47.14945256,32.058069,32.96468605,38.66924071,50.77166746,37.67189816,30.56986189,45.86548483,50.35869014,24.84939778,64.1375244,27.02298313,54.70568348,32.38553107,58.06242753,47.33627025,53.40695219,55.07436169,59.93838217,57.99889198,72.85576407,63.70886581,54.95805861,59.80319775,43.44413197,54.68070322,67.51274632,67.9400886,43.16254956,45.57994046,46.39206399,81.99871384,61.99967427,72.7947197,61.98361429,73.56611143,65.14195335,87.51087059,88.27258159,87.42679212,77.37319491,58.5114691,58.84127978,87.16227758,83.87409819,87.776362,79.66867369,70.35062189,81.82177898,56.88170077,86.32992646,76.56597854,65.98936291,84.59956897,80.39607004,91.37832378,65.14577288,82.09784586,70.63395818,83.5535135,75.65590523,78.54051831,73.00673131,88.25391878,75.88145386,79.08871126,74.27507044,85.83991911,90.5826569,96.90269932,105.9994819,97.47246421,75.72113447,73.54501354,78.14365923,95.11667037,69.66369059,106.5844119,74.27857761,98.34598537,69.58648895,106.4
Sample129,27.70434358,44.28650839,44.06849699,58.05030679,39.73193513,46.81337931,31.19463658,65.07570411,34.75657906,42.53725848,63.51773941,43.39801878,42.2780935,60.9579604,87.23761624,49.21705772,61.09628147,81.77528405,81.05406195,71.13261159,75.41092929,48.78901132,74.26685386,66.64445302,60.12180479,82.29890511,73.17574983,72.75233467,44.72865531,91.0047073,44.28048609,80.65598704,87.53120541,92.50613634,71.48077487,59.55511591,73.32915427,71.20288464,86.17630158,98.84939951,92.92217276,92.69461547,88.76672169,101.5384853,105.7099001,95.08095953,111.2516572,97.22198623,78.99193984,103.3615109,113.1306923,105.2994764,77.26785584,85.83582267,126.203369,99.87048647,76.73716683,91.4034014,103.2691813,97.73449755,106.7993407,111.5637013,105.1275695,83.89093514,116.6537879,125.1161172,120.1779121,102.5391613,106.6998534,8.759976373,-11.48048186,100.4784662,5.236807522,137.594529,114.5516169,97.80805731,121.1638357,-18.38106276,-19.02665335,8.72704818,4.880025616,7.432262262,-16.41625909,-1.865556157,21.08435279,120.5334489,116.6817128,134.4291245,17.67566322,-5.378692208,102.8660362,132.6098257,7.452653047,27.99449392,20.1353234,8.275115715,32.81384422,29.35148141,20.28799881,22.42336704,31.35755567,35.89053325,26.02226725,20.95272401,11.88186866,12.00966515,27.33607613,42.66106289,11.58458538,8.106602065,27.4270699,46.34594427,12.0631789,12.57872581,50.29253521,16.80455543,42.11473284,19.82301178,41.52933442,55.2336407,40.13586822,56.63595215,39.93382505,28.82941686,56.52265466,31.81346263,27.10176187,45.58747025,60.8705023,64.15076899,58.62817763,61.90263162,42.77403035,51.64226894,40.50723806,55.76882374,59.42690709,63.48136415,34.33206556,66.37887638,45.62165576,52.46025671,46.49452577,55.32430274,67.74942035,63.76970392,45.78497106,64.19503125,50.59968554,54.59872613,55.39193601,79.37908854,77.75994705,74.53426444,74.90178271,59.66223259,85.61533306,87.16079097,75.09830056,57.8275431,79.74818644,79.65988463,91.96227758,87.45499069,78.13763459,56.00980486,81.47108187,83.32103061,94.75920066,58.98512625,77.59832639,92.19830512,80.38455192,89.35654227,63.91373834,69.25558989,64.98153537,82.2910032,82.78341331,84.45817889,83.31470843,94.55240792,67.37068341,79.76894374,92.94660357,84.50308654,101.6378287,67.15028231,88.63991911,95.30623459,67.54875162,106.1670243,71.56064183,76.52923188,98.27246421,105.9900537,67.68176289,96.14740482,90.98684438,94.2
Sample130,23.91439893,49.69563929,35.87669458,32.45756206,45.03823897,45.31872246,31.79900965,23.97909759,58.55898328,80.13866365,34.91813557,59.99739585,34.87644124,86.45526842,54.933874,57.91225452,79.29040645,61.06832618,43.14601003,52.22345426,66.70065502,57.2776084,64.2543104,87.83075692,49.4069438,67.58286678,40.15852149,93.23390348,67.40900821,59.48383102,91.35836717,68.63261178,81.20655989,71.48020643,72.35354619,71.72657386,83.99928401,78.87167108,55.84372937,102.1154531,92.6868362,86.85787269,83.42855629,72.3988806,107.0688391,97.03842504,87.6076316,124.3764517,118.9448783,97.01290376,91.88052071,91.04772135,73.01449773,102.8808417,98.14674496,91.51219889,84.97719474,120.0417235,105.4057759,107.1693425,84.33241361,97.69497917,133.657029,97.31855245,107.8795389,132.1399771,80.0998557,104.359163,3.517887052,-6.323984616,98.33353533,110.1904338,121.0466974,115.7023124,99.05726442,-22.58846103,94.46512099,-11.48200498,110.0701451,2.021554931,128.2722076,6.722085631,106.5711713,109.119446,21.56689084,22.11348623,0.659211982,101.3040473,20.54797069,6.290960076,28.43299261,-8.625955254,128.4140922,8.853109826,20.59107178,15.52795131,28.86372078,22.19835166,-0.468185539,26.86407871,13.79511289,25.92488445,22.45335969,24.58050376,34.70628062,4.030652945,40.55358212,27.47502815,28.79494962,8.113303654,15.8300458,22.74512999,40.45850851,48.57013184,16.67994867,17.58790576,22.49394786,22.59801764,29.50005562,21.6,44.09778663,21.79334888,24.28661749,57.57752052,22.46598318,28.1519277,62.23527321,47.51593562,46.3938274,36.46885749,36.14093112,64.20994961,55.87581023,51.13840596,62.39762537,51.65335231,63.30546579,36.15383969,42.99834256,67.03883735,50.27518116,44.30722498,54.3348134,62.75778433,45.57596868,42.38919007,64.79726449,64,42.39719632,52.78864455,60.37412675,56.75341562,45.92627406,77.49245487,64.65170028,57.40374162,70.14829891,85.68508048,59.6137826,54.73408911,70.24567107,57.34818644,71.64127978,55.12458196,73.79770997,86.86026672,56.7118409,58.15200698,59.58032517,94.5963416,79.59958848,73.38958446,79.9658351,88.52783342,91.07506071,86.00698743,80.92307431,76.62277365,99.10553082,90.370786,73.21797607,95.64653681,78.05590523,90.84552218,72.01483517,94.36330129,63.89039042,102.9955885,84.07840082,82.73835572,86.97500781,93.58794153,94.17677449,100.7411607,91.6807935,74.19540843,81.88478557,85.94875162,99.98718159,76.4
