,Seq1,Seq2,Seq3,Seq4,Seq5,Seq6,Seq7,Seq8,Seq9,Seq10,Seq11,Seq12,Seq13,Seq14,Seq15,Seq16,Seq17,Seq18,Seq19,Seq20,Seq21,Seq22,Seq23,Seq24,Seq25,Seq26,Seq27,Seq28,Seq29,Seq30,Seq31,Seq32,Seq33,Seq34,Seq35,Seq36,Seq37,Seq38,Seq39,Seq40,Seq41,Seq42,Seq43,Seq44,Seq45,Seq46,Seq47,Seq48,Seq49,Seq50,Seq51,Seq52,Seq53,Seq54,Seq55,Seq56,Seq57,Seq58,Seq59,Seq60,Seq61,Seq62,Seq63,Seq64,Seq65,Seq66,Seq67,Seq68,Seq69,Seq70,Seq71,Seq72,Seq73,Seq74,Seq75,Seq76,Seq77,Seq78,Seq79,Seq80,Seq81,Seq82,Seq83,Seq84,Seq85,Seq86,Seq87,Seq88,Seq89,Seq90,Seq91,Seq92,Seq93,Seq94,Seq95,Seq96,Seq97,Seq98,Seq99,Seq100,Seq101,Seq102,Seq103,Seq104,Seq105,Seq106,Seq107,Seq108,Seq109,Seq110,Seq111,Seq112,Seq113,Seq114,Seq115,Seq116,Seq117,Seq118,Seq119,Seq120,Seq121,Seq122,Seq123,Seq124,Seq125,Seq126,Seq127,Seq128,Seq129,Seq130,Seq131,Seq132,Seq133,Seq134,Seq135,Seq136,Seq137,Seq138,Seq139,Seq140,Seq141,Seq142,Seq143,Seq144,Seq145,Seq146,Seq147,Seq148,Seq149,Seq150,Seq151,Seq152,Seq153,Seq154,Seq155,Seq156,Seq157,Seq158,Seq159,Seq160,Seq161,Seq162,Seq163,Seq164,Seq165,Seq166,Seq167,Seq168,Seq169,Seq170,Seq171,Seq172,Seq173,Seq174,Seq175,Seq176,Seq177,Seq178,Seq179,Seq180,Seq181,Seq182,Seq183,Seq184,Seq185,Seq186,Seq187,Seq188,Seq189,Seq190,Seq191,Seq192,Seq193,Seq194,Seq195,Seq196,Seq197,Seq198,Seq199,Seq200
Sample122,126.8588184,-17.23617542,13.66730409,7.369221715,104.6695412,38.56822543,130.9652359,18.16053315,-13.34592348,9.145824131,0.43573284,18.72375821,117.2098545,16.29397441,-3.823930553,36.05608947,17.73398282,128.2096963,-1.516825105,6.554362103,5.023199504,23.88962688,28.95358212,4.615001125,22.87381779,51.32996388,16.18336898,56.63396042,24.4816632,18.72639988,23.16809052,59.4066526,11.04200089,43.0740474,31.90270125,14.72786861,33.54945256,62.56735298,32.1814665,52.79168631,58.99790212,23.8,52.19786226,52.39136735,43.58038974,50.96479975,43.94446348,74.71924265,50.28899447,56.45357151,61.41282157,56.16658754,68.9147073,22.25701353,62.59333363,23.12348958,42.44729781,77.36456906,75.07510832,78.77871466,52.47518116,43.56429482,57.44583646,50.31958067,39.58529571,55.24274352,84.69167968,75.73185336,55.3630074,63.78487831,73.99719632,42.19968554,36.79206399,71.57404386,34.34533162,41.50562832,49.85462981,40.79202711,74.91750675,49.63075123,70.53143942,60.21924717,85.29384781,64.15491287,92.80211272,61.43511732,96.05359708,71.25722369,39.84567107,77.4186163,77.7757407,93.11673087,62.24127978,99.74908794,81.43986456,45.11332871,59.16921053,47.40725241,99.82721016,62.22885416,46.8119705,74.576362,93.9218493,102.4482717,91.1554881,90.64337775,92.5118409,96.76079938,78.19019702,102.2,75.19019702,52.96079938,97.3118409,57.04337775,63.5554881,73.04827169,86.7218493,88.376362,100.2119705,77.82885416,89.02721016,57.60725241,89.76921053,87.11332871,47.83986456,70.34908794,50.24127978,57.11673087,80.1757407,98.4186163,54.84567107,43.65722369,73.25359708,94.43511732,79.00211272,84.55491287,96.09384781,86.01924717,62.73143942,86.23075123,73.11750675,48.59202711,63.65462981,62.50562832,86.54533162,82.37404386,81.19206399,44.59968554,85.39719632,88.38487831,45.7630074,37.93185336,51.09167968,77.44274352,62.98529571,65.91958067,72.44583646,41.76429482,54.87518116,37.37871466,53.47510832,78.56456906,44.24729781,53.12348958,75.19333363,73.85701353,32.3147073,66.36658754,50.61282157,59.45357151,65.28899447,48.91924265,52.94446348,62.96479975,56.78038974,46.39136735,44.39786226,52,9.797902124,32.39168631,66.9814665,13.36735298,50.94945256,57.32786861,46.90270125,16.0740474,19.44200089,57.0066526,57.36809052,23.52639988,19.0816632,56.03396042,52.18336898,10.52996388,50.47381779,29.21500113,-2.846417884,-0.710373119,-7.576800496,22.1543621
Sample123,-16.16837334,145.2334075,101.8336182,26.13222285,21.62918452,-7.47553483,128.7180257,-9.890174251,93.39982394,84.68797757,143.1742427,35.65857401,114.340925,-12.97875251,20.29949215,-0.424392016,25.04954247,-5.878758509,14.79064927,51.05770832,9.32235936,11.38454129,0.844191089,53.90124379,9.755632372,20.80728772,45.65613853,15.30211125,56.34512999,22.38511646,19.02198987,28.25566684,2.686061326,19.11308453,18.13664481,63.35664756,46.77299514,40.38558676,49.59431837,12.59908257,34.99976852,54.99626176,32.38844418,55.97619385,14.15938491,59.33788749,70.91156753,52.4802867,35.84390229,34.20226703,16.35522904,38.10263162,45.44431324,70.1801073,33.10984212,72.83334074,44.15042088,80.86089476,52.76456906,23.46124481,78.15071729,80.03277595,35.10720436,27.37378017,71.83227501,77.28245454,40.12407837,28.75690013,60.58066748,52.19512213,62.4,67.19503125,68.97994046,32.3544468,80.31826422,32.87110173,82.01266364,55.54264991,35.66075653,64.96667592,37.86009741,95.94070776,70.0081917,37.46223259,59.50251305,85.72871575,85.5405241,93.73762315,48.51970043,54.88644689,97.83755786,54.37273403,94.89168253,51.39411797,64.87976349,95.74835193,77.99962687,65.63334374,78.44927094,61.84719082,61.42690079,44.78821425,73.73096151,82.85499069,86.56016845,60.84638076,101.1135334,68.16155267,63.9903855,74.8,60.3903855,73.56155267,58.51353343,86.64638076,94.96016845,93.05499069,55.13096151,86.78821425,57.82690079,65.44719082,58.64927094,71.63334374,71.99962687,50.14835193,48.67976349,46.59411797,99.09168253,53.17273403,45.63755786,77.68644689,50.31970043,46.33762315,44.1405241,51.52871575,83.50251305,60.26223259,44.8081917,58.14070776,48.06009741,40.96667592,74.06075653,68.74264991,42.41266364,76.67110173,46.71826422,65.3544468,56.37994046,71.99503125,40.2,64.19512213,47.38066748,64.75690013,47.32407837,53.88245454,79.63227501,53.77378017,81.30720436,79.43277595,25.35071729,82.86124481,41.96456906,27.46089476,78.95042088,71.63334074,28.30984212,49.1801073,44.24431324,45.90263162,51.75522904,25.80226703,37.64390229,50.0802867,18.11156753,61.73788749,56.75938491,60.17619385,33.58844418,35.79626176,46.39976852,10.19908257,24.99431837,15.18558676,53.97299514,60.95664756,23.53664481,23.91308453,5.086061326,61.25566684,10.62198987,8.585116465,11.94512999,42.30211125,27.65613853,37.00728772,21.75563237,50.30124379,14.04419109,14.38454129,30.92235936,9.057708319
Sample124,98.99768979,23.89621785,-23.80686747,145.3883972,147.4819742,90.7738247,13.36390891,19.65218575,31.33861302,116.5231472,-2.894256309,5.786356311,44.46493769,20.741439,12.61580997,114.6879988,27.55795219,17.02561514,131.6909311,1.953841622,5.214286699,132.4722043,16.52753071,99.98019996,153.6301443,50.87729363,21.12157597,50.16291688,53.40123968,21.83646526,3.468512048,5.497295903,35.12273004,28.74472492,60.16318821,47.77802463,49.78913591,61.39642065,34.59977427,62.99908884,30.19425306,64.58515209,58.77166746,21.15367698,54.33105461,18.50367036,37.27139015,45.23407574,14.7915846,37.74376976,70.29047976,75.2315585,28.56684511,65.8961739,56.41937418,56.53627025,44.04668119,80.15042088,59.24729781,46.73711507,70.21967027,58.29475544,57.16215701,67.42165576,42.27302682,64.5160396,66.35045788,52.57603975,84.99253773,68.7996988,33.39726449,68.18497106,71.76254956,65.72972608,83.08622197,71.03175403,72.76603488,46.88877323,85.79967427,50.29844009,36.38477013,37.45836172,78.71891057,80.96611143,83.7996587,85.41924717,88.2245727,62.81533306,48.79122875,95.95196385,87.89724696,52.82679212,49.5403198,76.23755786,54.31824258,77.38211971,62.0289454,90.45848732,92.47052559,98.66485376,94.64127978,46.79962687,97.33973438,53.06145859,59.76467338,82.04927094,63.51516224,92.96227758,96.59056688,93.6,79.19056688,48.56227758,85.11516224,62.84927094,50.16467338,62.06145859,76.33973438,92.39962687,64.64127978,46.46485376,70.87052559,55.65848732,61.4289454,62.98211971,41.71824258,69.03755786,98.7403198,58.22679212,78.29724696,88.15196385,72.19122875,47.21533306,63.6245727,42.81924717,72.9996587,86.96611143,91.91891057,60.85836172,48.98477013,52.09844009,74.39967427,45.08877323,76.96603488,90.83175403,91.48622197,88.52972608,53.76254956,71.78497106,54.99726449,41.7996988,78.99253773,44.77603975,71.15045788,68.1160396,82.47302682,76.42165576,30.16215701,81.09475544,63.61967027,45.53711507,57.44729781,42.95042088,62.64668119,67.33627025,48.01937418,62.2961739,27.96684511,51.2315585,57.09047976,64.14376976,38.7915846,66.23407574,70.27139015,39.50367036,20.13105461,25.35367698,66.57166746,68.78515209,19.99425306,60.59908884,21.39977427,52.99642065,14.38913591,18.97802463,13.36318821,14.94472492,58.52273004,15.6972959,13.06851205,39.23646526,9.001239677,15.96291688,28.92157597,29.27729363,131.4301443,33.58019996,-3.872469294,49.87220435,41.8142867,34.95384162
Sample125,135.6570799,111.3523292,21.94592206,29.43782114,-9.872011925,-17.9836166,12.3029665,34.78769563,-5.729472189,153.8514188,139.7303232,3.507194154,22.38198344,21.4546415,99.52511725,44.79335814,129.45931,45.92291718,-3.615877826,4.442865893,38.89908742,3.152724007,2.203711005,-2.348018198,37.49746776,41.94009814,52.97980004,7.616498331,4.850115562,33.8805719,26.90778506,0.131670195,40.55213984,8.969103834,55.9824692,45.99214008,43.19801764,40.4,9.397982086,50.39185558,54.7815088,21.36682662,61.74769033,28.32397758,69.89556225,32.86231434,59.42409988,56.58078084,47.13221496,72.47825572,58.2187522,50.55354898,20.08248603,47.20539864,67.12211731,70.83246763,64.93627025,68.03334074,50.72348958,65.20652203,65.2822381,24.55043253,30.01089468,28.8634086,69.10775292,37.34370093,48.77102058,78.78947449,40.99882007,57.79880953,46.38919007,85.96970392,71.5400886,75.70007704,61.24939783,35.98777547,55.71493067,88.03058069,40.5344397,40.42621915,58.30562832,82.1723747,78.42616461,39.86670374,55.89369781,54.50685319,66.90587764,60.09048105,82.66037625,57.8152798,58.75491287,89.07900212,49.18728058,56.07948864,83.95537492,45.81469728,41.25722369,43.28273326,64.49101707,99.48187913,62.45513723,87.21062374,99.94818644,44.26768917,59.96901255,43.25205452,49.91673087,69.16297566,81.19074153,58.4,82.99074153,84.16297566,100.3167309,57.05205452,67.76901255,97.66768917,45.34818644,75.81062374,70.25513723,44.28187913,45.89101707,64.88273326,79.05722369,66.81469728,91.15537492,51.87948864,79.78728058,68.67900212,55.75491287,68.0152798,70.06037625,40.89048105,68.70587764,50.90685319,59.49369781,53.66670374,68.82616461,58.7723747,41.50562832,43.42621915,39.3344397,53.83058069,45.51493067,68.98777547,76.24939783,65.50007704,78.1400886,49.36970392,51.78919007,38.59880953,58.99882007,82.98947449,34.37102058,28.34370093,73.30775292,34.2634086,53.41089468,71.35043253,39.4822381,72.40652203,30.92348958,51.23334074,33.73627025,72.63246763,48.52211731,58.00539864,18.28248603,73.95354898,69.0187522,16.67825572,28.53221496,42.78078084,60.62409988,37.66231434,60.89556225,45.72397758,50.94769033,25.56682662,41.5815088,13.79185558,8.197982086,51.2,61.79801764,41.19214008,36.7824692,48.56910383,23.75213984,54.13167019,41.30778506,42.8805719,51.05011556,50.81649833,-3.420199959,44.94009814,51.89746776,116.2519818,22.003711,3.152724007,-0.10091258,97.84286589
Sample126,31.10986936,3.201815195,30.49206177,26.58057109,105.7673041,89.35222059,-21.7647207,122.2164377,-17.00434774,12.67287789,11.14806845,33.02117637,6.892152743,31.16094722,37.427508,29.29178176,24.15371362,17.81324709,31.27032399,1.524884451,-3.023133197,6.226207547,23.87284129,15.71670068,27.95771634,19.19581682,0.230928497,14.26297554,9.691879806,11.11756081,28.13993559,58.9589187,47.77442206,44.38635494,24.19462381,12.99913233,24.59978118,39.79646806,16.58908752,29.37753093,33.16168633,8.741438384,8.316668269,15.08725357,24.85306817,33.4139822,64.16986189,32.5205695,19.46596321,25.00589702,49.74022068,32.46877957,71.59141461,57.90796219,44.81825407,44.32211731,63.61937418,70.90984212,22.99333363,74.66965626,28.53861256,22,50.25361101,67.69923292,69.53664798,82.76563339,59.9859613,48.59739889,56.99970846,56.39264746,29.37596868,66.54942035,46.71274632,40.66568628,77.20797595,68.73934736,40.45952916,82.36824692,57.06522353,79.15017957,91.02283377,77.6829035,72.73010527,92.3641553,79.58477013,63.19166725,85.18456576,39.96318712,54.12725588,65.27650045,59.0106539,77.32945482,82.43264814,55.11998603,67.99122875,60.44614551,52.8845154,72.30612822,82.11078535,52.29830056,98.66850083,73.02122707,61.7563349,76.87369523,89.57319491,40.45473728,89.11824258,89.16364838,98.19090984,81.4,66.39090984,80.76364838,72.91824258,46.45473728,51.17319491,49.27369523,77.9563349,51.42122707,74.66850083,73.89830056,40.11078535,93.90612822,63.6845154,94.04614551,90.79122875,55.71998603,72.83264814,73.72945482,56.6106539,90.47650045,54.72725588,68.16318712,88.78456576,93.19166725,42.98477013,60.5641553,83.53010527,75.8829035,80.82283377,62.35017957,69.66522353,73.36824692,78.85952916,64.53934736,79.00797595,46.06568628,31.71274632,43.74942035,51.57596868,47.99264746,26.99970846,56.39739889,36.5859613,66.56563339,58.73664798,78.49923292,82.05361101,46,45.93861256,55.46965626,25.39333363,30.70984212,70.81937418,55.72211731,47.81825407,27.90796219,59.59141461,43.86877957,32.34022068,33.40589702,27.26596321,24.1205695,62.96986189,65.8139822,34.45306817,51.08725357,39.51666827,15.94143838,61.36168633,10.17753093,49.58908752,46.39646806,7.199781182,33.99913233,16.39462381,10.78635494,45.37442206,18.7589187,54.53993559,6.917560805,42.09187981,32.86297554,0.230928497,31.19581682,145.9577163,7.31670068,24.47284129,16.42620755,147.9768668,41.12488445
Sample127,-12.5438697,112.9447494,-19.16837334,7.516723435,10.8,30.28141552,35.96092801,11.03849434,5.314070121,140.3876097,140.5590663,-13.07160848,-2.604464197,-7.139551916,-4.47692415,137.7833651,129.0412601,26.29670386,6.749637343,40.6,-7.152270541,138.0927615,28.13503008,37.97446711,32.21100256,18.64456429,13.47507803,34.7024673,3.726653352,44.14755507,-0.63491106,50.57916893,18.38970644,53.99661023,10.39978633,24.39913794,41.99456538,51.18596599,14.77323405,52.75626068,19.33493375,64.50913782,52.07875402,58.24365997,48.20372968,32.7588335,42.50883795,60.0536057,66.19299547,41.12686189,50.85505547,19.17742252,33.093805,72.20404051,68.10796219,29.80539864,67.0961739,35.3801073,27.05701353,68.52670248,37.38897931,80.04364434,33.29049309,49.52931627,47.75989978,36.38202474,44.79546757,34.6,26.1953892,63.98139786,74.75778433,84.32430274,45.88070322,51.82673209,39.16213208,43.88664258,31.8,88.70193801,74.19218798,84.2704793,61.3365399,35.39009663,39.43087583,62.05860384,50.47300757,55.07381515,44.66075653,60.03356417,51.39197378,79.93572501,73.66456223,72.17823532,67.07650045,73.95912089,73.62586784,58.87652124,37.51087059,73.12871575,40.32986771,75.91414939,52.68139635,55.23145751,38.56419576,62.07948864,90.37722881,73.65732461,79.11970043,67.7642971,68.39107214,62.4,68.99107214,93.5642971,67.71970043,49.65732461,87.37722881,98.07948864,82.36419576,38.43145751,83.88139635,95.11414939,96.12986771,50.32871575,90.91087059,96.07652124,72.42586784,73.35912089,41.27650045,52.97823532,67.66456223,73.93572501,63.39197378,63.03356417,65.06075653,91.67381515,57.67300757,66.25860384,59.23087583,55.19009663,60.7365399,45.8704793,31.59218798,65.30193801,32.4,29.48664258,53.56213208,64.42673209,46.48070322,81.32430274,72.95778433,28.58139786,40.5953892,46,74.79546757,24.38202474,68.75989978,27.92931627,54.29049309,77.04364434,28.38897931,57.72670248,34.25701353,41.3801073,25.0961739,35.80539864,48.30796219,60.80404051,26.493805,28.77742252,71.25505547,40.52686189,47.59299547,43.2536057,44.30883795,21.3588335,54.80372968,63.04365997,44.27875402,50.10913782,16.33493375,45.55626068,63.37323405,21.18596599,26.99456538,34.59913794,31.39978633,46.19661023,3.389706439,28.97916893,14.96508894,36.94755507,1.926653352,22.7024673,-0.924921973,-2.355435713,17.21100256,34.37446711,-2.464969917,9.892761517,21.04772946,-2.6
Sample128,16.99593503,14.88120538,-5.835308388,-19.95364556,25.92615349,23.20404729,-3.520006796,-0.246052565,-8.374135047,29.09569947,134.6634034,133.1289279,114.1922225,-4.646764396,20.211914,33.06820296,-0.277953776,46.7733859,7.422162436,143.0683146,9.111779275,100.9524917,25.19038506,109.8253907,24.45743798,10.88645411,94.31236421,29.93509125,27.75455588,2.170676476,-1.216631024,25.39254687,6.998121104,45.6,35.59808919,42.39229154,8.982507052,60.16863281,34.55056288,8.328188231,26.50139666,59.07007269,43.63409752,65.39334888,23.54770101,55.49702456,60.44118645,55.78004987,53.51347414,56.64131466,68.76342279,23.87964584,67.78982694,51.693805,73.99141461,61.48248603,56.16684511,38.24431324,38.9147073,22.17783965,61.23351811,69.08154591,33.12172173,36.15383969,59.57768938,79.99305589,83.59971989,33.19745767,51.18604127,50.56523857,40.9348134,35.49452577,57.04413197,60.58338484,32.91203397,77.82982598,67.5365048,31.43181202,72.71548721,40.18726834,70.04689218,86.09409476,53.52861188,60.55017957,48.35853472,85.35341562,73.73456256,62.10171852,75.05462981,47.79304676,40.91672446,53.82542346,86.51891057,75.39695954,78.65935189,64.50587764,88.73633607,75.75053648,54.94829891,51.52945482,88.29384781,42.24133428,74.77178394,54.48508048,48.581122,46.25982149,94.92110723,76.36492307,51.79122875,65.6,60.19122875,82.36492307,96.12110723,54.65982149,71.381122,38.28508048,87.97178394,63.24133428,49.29384781,67.12945482,75.94829891,43.95053648,61.13633607,89.70587764,61.25935189,95.79695954,41.51891057,37.62542346,77.51672446,79.59304676,53.45462981,92.10171852,41.33456256,78.75341562,59.75853472,65.95017957,57.72861188,62.69409476,35.84689218,63.58726834,60.11548721,87.23181202,29.1365048,57.42982598,46.71203397,27.58338484,52.24413197,49.29452577,46.3348134,39.16523857,59.58604127,81.79745767,59.59971989,51.79305589,41.57768938,67.35383969,23.52172173,63.68154591,66.63351811,53.37783965,25.1147073,62.84431324,29.76684511,44.08248603,42.19141461,52.893805,37.18982694,37.67964584,26.76342279,43.44131466,31.91347414,43.78004987,39.44118645,53.09702456,21.74770101,44.39334888,34.03409752,23.67007269,17.50139666,53.32818823,54.35056288,27.16863281,41.98250705,22.59229154,12.19808919,22.2,53.7981211,25.99254687,26.98336898,33.37067648,15.15455588,-0.064908752,14.71236421,103.0864541,38.25743798,98.42539072,7.19038506,29.15249168,34.91177928,99.86831457
Sample129,-17.07064428,129.3112566,116.9913315,-7.830459736,33.84584209,34.12019483,18.19255523,4.062878849,19.93112004,34.59723187,3.661166121,120.1228732,126.3823023,41.63940086,-12.70588484,33.14638983,117.796168,40.84339101,12.88799881,124.5299295,34.36911937,-6.79449701,28.23901301,2.669580161,21.49713318,9.721598759,53.14290148,152.1609638,15.77570577,2.787045384,19.19489809,55.99917696,32.19979253,37.79665278,0.189663011,39.97872581,58.76374096,62.54460535,26.12121292,41.89345458,27.06121811,24.22438811,42.9828459,38.33646945,58.8851333,31.42870847,68.76706241,60.50005889,51.02755795,41.54941582,71.66548483,57.97561338,44.27964584,40.77742252,31.86877957,66.75354898,59.6315585,53.70263162,53.76658754,29.82324112,53.27240291,74.9138791,30.54747158,41.37297791,34.19019139,52.19890111,46.79889198,45.58994484,34.17183657,73.14434018,34.10722498,35.86025671,46.60319775,86.13580734,82.45784178,61.36905474,88.26919752,78.55801935,36.43526781,56.10068913,37.35402865,43.79503125,60.42344179,68.03900567,64.2414693,66.43058069,71.00609004,47.36775032,36.91531795,39.6485534,89.16722192,82.2710942,45.35994705,52.83356417,42.2917368,77.33426444,93.16095559,84.37162842,77.96611143,96.14424412,68.70587764,49.65087533,87.57911332,67.89048105,36.78488169,46.46223259,71.72246562,47.16552749,79.59137995,92.2,42.39137995,74.16552749,62.12246562,96.86223259,40.38488169,49.89048105,94.77911332,81.45087533,73.50587764,82.94424412,62.96611143,70.57162842,87.16095559,86.93426444,48.2917368,58.23356417,56.75994705,67.8710942,38.76722192,65.4485534,75.31531795,53.96775032,40.40609004,52.03058069,76.2414693,63.83900567,72.42344179,54.59503125,42.75402865,68.10068913,87.43526781,84.55801935,81.06919752,56.56905474,86.05784178,50.13580734,68.20319775,74.86025671,60.50722498,55.74434018,74.97183657,26.98994484,43.79889198,77.99890111,59.39019139,41.97297791,41.34747158,49.7138791,46.67240291,71.82324112,75.96658754,36.90263162,28.4315585,49.95354898,75.06877957,66.57742252,52.67964584,54.97561338,69.26548483,28.34941582,16.22755795,10.70005889,61.56706241,66.82870847,31.8851333,51.53646945,58.5828459,16.42438811,59.46121811,53.89345458,53.72121292,28.34460535,39.56374096,8.178725812,32.58966301,6.596652778,8.199792531,52.99917696,31.19489809,50.18704538,55.37570577,18.56096376,12.94290148,32.52159876,29.29713318,21.26958016,21.03901301,39.40550299,13.36911937,121.5299295
Sample130,95.05646447,122.8349765,106.4116208,21.68635691,119.5591431,-17.37006314,5.098694194,112.5653701,135.6299184,17.29229138,-17.24755963,22.01031515,13.26586416,33.31903444,2.969771528,27.81801948,22.06372078,38.50681632,145.9472453,123.3849453,13.41985203,36.4518995,31.28101979,-9.292856898,8.330197642,48.1501096,145.3668031,53.38019996,-3.409779962,0.396780736,31.19979716,30.79918201,13.5948455,55.18669531,18.7746365,34.55857144,54.53839976,58.91401824,55.48532078,41.25219828,49.81453861,37.37222651,6.325143517,59.27316791,35.41617461,39.15403513,11.08661749,23.21378616,25.13540196,44.45132205,67.36139982,38.66548483,15.36342279,64.05505547,53.94022068,48.0187522,43.89047976,72.15522904,69.81282157,67.4630748,34.50580204,36.94081252,62.76791134,36.98689954,69.99757416,80.19972826,56.79315101,50.77762777,39.35294021,54.31886645,33.27518116,44.02165576,51.75805861,82.28415522,66.59970846,32.90447886,80.19822488,39.28070322,68.55166919,77.41087703,41.85808034,77.09303253,78.71548721,32.92519872,72.92192263,85.90541624,67.6754392,65.03175403,53.37412675,77.10232749,78.61613113,52.51531795,55.79967427,54.86899314,52.12307498,87.16172826,36.98477013,38.99202711,41.58333565,58.5585428,88.71750675,68.46009741,92.58619689,36.29569999,69.98851463,60.46456223,69.52377805,58.16611143,67.79152603,51.6,64.19152603,61.76611143,48.52377805,86.86456223,57.98851463,65.09569999,67.98619689,41.46009741,43.11750675,95.1585428,76.38333565,45.59202711,41.78477013,91.96172826,73.72307498,47.06899314,74.39967427,62.71531795,82.81613113,78.30232749,79.17412675,68.63175403,85.6754392,40.90541624,63.32192263,88.72519872,39.71548721,71.09303253,41.25808034,55.21087703,76.35166919,30.28070322,67.59822488,71.90447886,27.59970846,74.48415522,27.75805861,81.82165576,25.47518116,36.91886645,38.75294021,47.77762777,41.19315101,38.19972826,64.59757416,60.98689954,58.56791134,78.34081252,56.70580204,37.4630748,67.41282157,47.55522904,63.09047976,31.2187522,39.54022068,73.05505547,22.56342279,36.86548483,69.16139982,37.85132205,65.93540196,59.81378616,9.886617492,16.95403513,40.81617461,21.47316791,43.52514352,7.372226508,36.61453861,45.45219828,13.48532078,39.71401824,12.53839976,1.558571439,7.374636495,38.98669531,0.994845498,40.39918201,23.99979716,27.99678074,1.390220038,9.580199961,120.7668031,36.1501096,20.93019764,-2.092856898,113.8810198,38.2518995,-11.18014797,99.98494529
Sample131,102.9773333,-4.547561692,-15.6743657,12.19688017,117.8661338,133.0333518,-12.20151006,134.1615025,-20.67765745,-5.419037897,139.2373117,32.89134062,-13.65700329,-18.20777358,34.23897473,32.68318512,18.52479953,34.96375826,-8.6,27.03346174,10.46407871,113.0917844,146.9165103,20.73818617,140.7567398,139.1720968,14.18418091,-6.007086367,20.5982143,48.4,43.7981855,8.592683199,30.38340305,27.5702525,13.95313644,37.53195709,29.30661399,5.477003889,32.0430207,49.60455543,52.76149608,55.91372761,15.26113187,44.80358752,29.34096994,16.2731512,14.6,51.92138156,21.4371576,40.14718626,17.45132205,39.74941582,48.24131466,21.32686189,21.40589702,37.67825572,37.14376976,72.60226703,19.25357151,69.69750324,77.53387837,59.56250915,75.18320395,19.39576731,53.6,63.19569905,63.78265786,37.96066631,50.5295108,46.88897449,51.03883735,37.77887638,64.10886581,45.42857726,65.73778005,74.0362414,41.52372674,57,64.66482398,31.51796068,82.95917167,62.38821857,52.0048634,60.8088691,60.6,32.17802231,73.94270469,46.09381877,78.2311397,66.5544468,35.06352409,60.55816095,87.23815269,92.90330121,57.75341562,42.3883128,93.00781809,46.41176584,55.6,75.5723747,62.52875475,51.2690162,45.39304676,65.90074627,41.99202711,94.26681449,77.52504682,58.36667592,78.79166725,78.8,87.79166725,36.76667592,46.92504682,84.06681449,59.99202711,82.70074627,51.39304676,57.8690162,34.92875475,40.7723747,64,47.01176584,57.60781809,61.5883128,91.95341562,44.30330121,67.43815269,88.75816095,92.06352409,83.9544468,56.6311397,47.89381877,37.94270469,37.57802231,55.8,73.4088691,60.4048634,56.98821857,60.75917167,74.71796068,70.66482398,39.6,37.92372674,50.6362414,46.53778005,68.22857726,64.70886581,57.57887638,49.23883735,31.28897449,64.3295108,74.56066631,31.98265786,38.59569905,35.6,32.59576731,23.58320395,73.96250915,53.53387837,25.89750324,49.25357151,58.80226703,57.54376976,17.27825572,57.40589702,25.52686189,27.24131466,70.94941582,49.85132205,33.54718626,54.4371576,42.32138156,36.2,60.0731512,8.940969935,8.803587516,9.261131873,35.51372761,13.16149608,51.40455543,54.8430207,31.27700389,20.30661399,33.33195709,30.15313644,46.7702525,55.58340305,33.7926832,9.5981855,49.6,36.1982143,-0.607086367,119.5841809,19.9720968,33.55673977,-8.061813831,5.516510277,-4.308215646,96.66407871,-11.36653826
